Airfield,Runway,MTOW,Length,Elevation,RCR,Engine Anti-Ice,QNH,OAT C,MTOW (Lbs),MTOW_Code,Obstacle,EAI
KNYG,RWY02,452200,4250,11,23,off,29.92,-18,452200 M2,M2,1,0
KNYG,RWY02,451700,4250,11,23,off,29.92,-16,451700 M2,M2,1,0
KNYG,RWY02,451300,4250,11,23,off,29.92,-14,451300 M2,M2,1,0
KNYG,RWY02,450800,4250,11,23,off,29.92,-12,450800 M2,M2,1,0
KNYG,RWY02,450400,4250,11,23,off,29.92,-10,450400 M2,M2,1,0
KNYG,RWY02,449800,4250,11,23,off,29.92,-7,449800 M2,M2,1,0
KNYG,RWY02,449300,4250,11,23,off,29.92,-5,449300 M2,M2,1,0
KNYG,RWY02,448900,4250,11,23,off,29.92,-3,448900 M2,M2,1,0
KNYG,RWY02,448500,4250,11,23,off,29.92,-1,448500 M2,M2,1,0
KNYG,RWY02,448100,4250,11,23,off,29.92,1,448100 M,M,0,0
KNYG,RWY02,447400,4250,11,23,off,29.92,4,447400 M,M,0,0
KNYG,RWY02,447000,4250,11,23,off,29.92,6,447000 M,M,0,0
KNYG,RWY02,446600,4250,11,23,off,29.92,8,446600 M,M,0,0
KNYG,RWY02,446100,4250,11,23,off,29.92,10,446100 M,M,0,0
KNYG,RWY02,445700,4250,11,23,off,29.92,12,445700 M,M,0,0
KNYG,RWY02,445000,4250,11,23,off,29.92,15,445000 M,M,0,0
KNYG,RWY02,444100,4250,11,23,off,29.92,17,444100 M,M,0,0
KNYG,RWY02,443200,4250,11,23,off,29.92,19,443200 M,M,0,0
KNYG,RWY02,442300,4250,11,23,off,29.92,21,442300 M,M,0,0
KNYG,RWY02,441400,4250,11,23,off,29.92,23,441400 M,M,0,0
KNYG,RWY02,440100,4250,11,23,off,29.92,26,440100 M,M,0,0
KNYG,RWY02,439200,4250,11,23,off,29.92,28,439200 M,M,0,0
KNYG,RWY02,438300,4250,11,23,off,29.92,30,438300 M,M,0,0
KNYG,RWY02,431800,4250,11,23,off,29.92,32,431800 M,M,0,0
KNYG,RWY02,418600,4250,11,23,off,29.92,35,418600 M,M,0,0
KNYG,RWY02,449500,4250,11,23,off,29.61,-18,449500 M2,M2,1,0
KNYG,RWY02,449000,4250,11,23,off,29.61,-16,449000 M2,M2,1,0
KNYG,RWY02,448600,4250,11,23,off,29.61,-14,448600 M2,M2,1,0
KNYG,RWY02,448100,4250,11,23,off,29.61,-12,448100 M2,M2,1,0
KNYG,RWY02,447700,4250,11,23,off,29.61,-10,447700 M2,M2,1,0
KNYG,RWY02,447100,4250,11,23,off,29.61,-7,447100 M2,M2,1,0
KNYG,RWY02,446600,4250,11,23,off,29.61,-5,446600 M2,M2,1,0
KNYG,RWY02,446300,4250,11,23,off,29.61,-3,446300 M2,M2,1,0
KNYG,RWY02,445900,4250,11,23,off,29.61,-1,445900 M,M,0,0
KNYG,RWY02,445400,4250,11,23,off,29.61,1,445400 M,M,0,0
KNYG,RWY02,444800,4250,11,23,off,29.61,4,444800 M,M,0,0
KNYG,RWY02,444300,4250,11,23,off,29.61,6,444300 M,M,0,0
KNYG,RWY02,443900,4250,11,23,off,29.61,8,443900 M,M,0,0
KNYG,RWY02,443500,4250,11,23,off,29.61,10,443500 M,M,0,0
KNYG,RWY02,443000,4250,11,23,off,29.61,12,443000 M,M,0,0
KNYG,RWY02,442200,4250,11,23,off,29.61,15,442200 M,M,0,0
KNYG,RWY02,441300,4250,11,23,off,29.61,17,441300 M,M,0,0
KNYG,RWY02,440400,4250,11,23,off,29.61,19,440400 M,M,0,0
KNYG,RWY02,439500,4250,11,23,off,29.61,21,439500 M,M,0,0
KNYG,RWY02,438600,4250,11,23,off,29.61,23,438600 M,M,0,0
KNYG,RWY02,437300,4250,11,23,off,29.61,26,437300 M,M,0,0
KNYG,RWY02,435700,4250,11,23,off,29.61,28,435700 M,M,0,0
KNYG,RWY02,433600,4250,11,23,off,29.61,30,433600 M,M,0,0
KNYG,RWY02,426900,4250,11,23,off,29.61,32,426900 M,M,0,0
KNYG,RWY02,414000,4250,11,23,off,29.61,35,414000 M,M,0,0
KNYG,RWY02,452600,4250,11,23,off,30.22,-18,452600 M2,M2,1,0
KNYG,RWY02,452200,4250,11,23,off,30.22,-16,452200 M2,M2,1,0
KNYG,RWY02,451700,4250,11,23,off,30.22,-14,451700 M2,M2,1,0
KNYG,RWY02,451200,4250,11,23,off,30.22,-12,451200 M2,M2,1,0
KNYG,RWY02,450800,4250,11,23,off,30.22,-10,450800 M2,M2,1,0
KNYG,RWY02,450100,4250,11,23,off,30.22,-7,450100 M2,M2,1,0
KNYG,RWY02,449700,4250,11,23,off,30.22,-5,449700 M2,M2,1,0
KNYG,RWY02,449300,4250,11,23,off,30.22,-3,449300 M2,M2,1,0
KNYG,RWY02,448800,4250,11,23,off,30.22,-1,448800 M2,M2,1,0
KNYG,RWY02,448500,4250,11,23,off,30.22,1,448500 M2,M2,1,0
KNYG,RWY02,447900,4250,11,23,off,30.22,4,447900 M,M,0,0
KNYG,RWY02,447400,4250,11,23,off,30.22,6,447400 M,M,0,0
KNYG,RWY02,447000,4250,11,23,off,30.22,8,447000 M,M,0,0
KNYG,RWY02,446600,4250,11,23,off,30.22,10,446600 M,M,0,0
KNYG,RWY02,446100,4250,11,23,off,30.22,12,446100 M,M,0,0
KNYG,RWY02,445500,4250,11,23,off,30.22,15,445500 M,M,0,0
KNYG,RWY02,444700,4250,11,23,off,30.22,17,444700 M,M,0,0
KNYG,RWY02,443900,4250,11,23,off,30.22,19,443900 M,M,0,0
KNYG,RWY02,443000,4250,11,23,off,30.22,21,443000 M,M,0,0
KNYG,RWY02,442100,4250,11,23,off,30.22,23,442100 M,M,0,0
KNYG,RWY02,440800,4250,11,23,off,30.22,26,440800 M,M,0,0
KNYG,RWY02,439900,4250,11,23,off,30.22,28,439900 M,M,0,0
KNYG,RWY02,439100,4250,11,23,off,30.22,30,439100 M,M,0,0
KNYG,RWY02,433300,4250,11,23,off,30.22,32,433300 M,M,0,0
KNYG,RWY02,421400,4250,11,23,off,30.22,35,421400 M,M,0,0
KNYG,RWY02,453000,4250,11,23,off,30.52,-18,453000 M2,M2,1,0
KNYG,RWY02,452500,4250,11,23,off,30.52,-16,452500 M2,M2,1,0
KNYG,RWY02,452100,4250,11,23,off,30.52,-14,452100 M2,M2,1,0
KNYG,RWY02,451600,4250,11,23,off,30.52,-12,451600 M2,M2,1,0
KNYG,RWY02,451100,4250,11,23,off,30.52,-10,451100 M2,M2,1,0
KNYG,RWY02,450500,4250,11,23,off,30.52,-7,450500 M2,M2,1,0
KNYG,RWY02,450000,4250,11,23,off,30.52,-5,450000 M2,M2,1,0
KNYG,RWY02,449600,4250,11,23,off,30.52,-3,449600 M2,M2,1,0
KNYG,RWY02,449200,4250,11,23,off,30.52,-1,449200 M2,M2,1,0
KNYG,RWY02,448700,4250,11,23,off,30.52,1,448700 M2,M2,1,0
KNYG,RWY02,448200,4250,11,23,off,30.52,4,448200 M2,M2,1,0
KNYG,RWY02,447800,4250,11,23,off,30.52,6,447800 M,M,0,0
KNYG,RWY02,447400,4250,11,23,off,30.52,8,447400 M,M,0,0
KNYG,RWY02,446900,4250,11,23,off,30.52,10,446900 M,M,0,0
KNYG,RWY02,446500,4250,11,23,off,30.52,12,446500 M,M,0,0
KNYG,RWY02,445800,4250,11,23,off,30.52,15,445800 M,M,0,0
KNYG,RWY02,445100,4250,11,23,off,30.52,17,445100 M,M,0,0
KNYG,RWY02,444400,4250,11,23,off,30.52,19,444400 M,M,0,0
KNYG,RWY02,443500,4250,11,23,off,30.52,21,443500 M,M,0,0
KNYG,RWY02,442700,4250,11,23,off,30.52,23,442700 M,M,0,0
KNYG,RWY02,441400,4250,11,23,off,30.52,26,441400 M,M,0,0
KNYG,RWY02,440500,4250,11,23,off,30.52,28,440500 M,M,0,0
KNYG,RWY02,439700,4250,11,23,off,30.52,30,439700 M,M,0,0
KNYG,RWY02,434600,4250,11,23,off,30.52,32,434600 M,M,0,0
KNYG,RWY02,424100,4250,11,23,off,30.52,35,424100 M,M,0,0
KNYG,RWY02,443400,4250,11,12,off,29.61,-18,443400 M2,M2,1,0
KNYG,RWY02,442900,4250,11,12,off,29.61,-16,442900 M,M,0,0
KNYG,RWY02,442300,4250,11,12,off,29.61,-14,442300 M,M,0,0
KNYG,RWY02,441800,4250,11,12,off,29.61,-12,441800 M,M,0,0
KNYG,RWY02,441300,4250,11,12,off,29.61,-10,441300 M,M,0,0
KNYG,RWY02,440500,4250,11,12,off,29.61,-7,440500 M,M,0,0
KNYG,RWY02,440000,4250,11,12,off,29.61,-5,440000 M,M,0,0
KNYG,RWY02,439400,4250,11,12,off,29.61,-3,439400 M,M,0,0
KNYG,RWY02,438900,4250,11,12,off,29.61,-1,438900 M,M,0,0
KNYG,RWY02,438300,4250,11,12,off,29.61,1,438300 M,M,0,0
KNYG,RWY02,437500,4250,11,12,off,29.61,4,437500 M,M,0,0
KNYG,RWY02,436900,4250,11,12,off,29.61,6,436900 M,M,0,0
KNYG,RWY02,436300,4250,11,12,off,29.61,8,436300 M,M,0,0
KNYG,RWY02,435700,4250,11,12,off,29.61,10,435700 M,M,0,0
KNYG,RWY02,435100,4250,11,12,off,29.61,12,435100 M,M,0,0
KNYG,RWY02,434200,4250,11,12,off,29.61,15,434200 M,M,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,17,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,19,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,21,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,23,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,26,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,28,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,30,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,32,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.61,35,NA,NA,0,0
KNYG,RWY02,446100,4250,11,12,off,29.92,-18,446100 M2,M2,1,0
KNYG,RWY02,445600,4250,11,12,off,29.92,-16,445600 M2,M2,1,0
KNYG,RWY02,445100,4250,11,12,off,29.92,-14,445100 M,M,0,0
KNYG,RWY02,444500,4250,11,12,off,29.92,-12,444500 M,M,0,0
KNYG,RWY02,444000,4250,11,12,off,29.92,-10,444000 M,M,0,0
KNYG,RWY02,443200,4250,11,12,off,29.92,-7,443200 M,M,0,0
KNYG,RWY02,442700,4250,11,12,off,29.92,-5,442700 M,M,0,0
KNYG,RWY02,442100,4250,11,12,off,29.92,-3,442100 M,M,0,0
KNYG,RWY02,441600,4250,11,12,off,29.92,-1,441600 M,M,0,0
KNYG,RWY02,441000,4250,11,12,off,29.92,1,441000 M,M,0,0
KNYG,RWY02,440200,4250,11,12,off,29.92,4,440200 M,M,0,0
KNYG,RWY02,439600,4250,11,12,off,29.92,6,439600 M,M,0,0
KNYG,RWY02,439000,4250,11,12,off,29.92,8,439000 M,M,0,0
KNYG,RWY02,438400,4250,11,12,off,29.92,10,438400 M,M,0,0
KNYG,RWY02,437900,4250,11,12,off,29.92,12,437900 M,M,0,0
KNYG,RWY02,437000,4250,11,12,off,29.92,15,437000 M,M,0,0
KNYG,RWY02,436000,4250,11,12,off,29.92,17,436000 M,M,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,19,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,21,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,23,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,26,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,28,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,30,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,32,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,29.92,35,NA,NA,0,0
KNYG,RWY02,446600,4250,11,12,off,30.22,-18,446600 M2,M2,1,0
KNYG,RWY02,446100,4250,11,12,off,30.22,-16,446100 M2,M2,1,0
KNYG,RWY02,445500,4250,11,12,off,30.22,-14,445500 M2,M2,1,0
KNYG,RWY02,445000,4250,11,12,off,30.22,-12,445000 M,M,0,0
KNYG,RWY02,444500,4250,11,12,off,30.22,-10,444500 M,M,0,0
KNYG,RWY02,443700,4250,11,12,off,30.22,-7,443700 M,M,0,0
KNYG,RWY02,443200,4250,11,12,off,30.22,-5,443200 M,M,0,0
KNYG,RWY02,442700,4250,11,12,off,30.22,-3,442700 M,M,0,0
KNYG,RWY02,442100,4250,11,12,off,30.22,-1,442100 M,M,0,0
KNYG,RWY02,441600,4250,11,12,off,30.22,1,441600 M,M,0,0
KNYG,RWY02,440800,4250,11,12,off,30.22,4,440800 M,M,0,0
KNYG,RWY02,440200,4250,11,12,off,30.22,6,440200 M,M,0,0
KNYG,RWY02,439600,4250,11,12,off,30.22,8,439600 M,M,0,0
KNYG,RWY02,439100,4250,11,12,off,30.22,10,439100 M,M,0,0
KNYG,RWY02,438500,4250,11,12,off,30.22,12,438500 M,M,0,0
KNYG,RWY02,437600,4250,11,12,off,30.22,15,437600 M,M,0,0
KNYG,RWY02,436700,4250,11,12,off,30.22,17,436700 M,M,0,0
KNYG,RWY02,435900,4250,11,12,off,30.22,19,435900 M,M,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,21,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,23,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,26,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,28,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,30,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,32,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.22,35,NA,NA,0,0
KNYG,RWY02,446900,4250,11,12,off,30.52,-18,446900 M2,M2,1,0
KNYG,RWY02,446400,4250,11,12,off,30.52,-16,446400 M2,M2,1,0
KNYG,RWY02,445900,4250,11,12,off,30.52,-14,445900 M2,M2,1,0
KNYG,RWY02,445400,4250,11,12,off,30.52,-12,445400 M2,M2,1,0
KNYG,RWY02,444900,4250,11,12,off,30.52,-10,444900 M,M,0,0
KNYG,RWY02,444100,4250,11,12,off,30.52,-7,444100 M,M,0,0
KNYG,RWY02,443600,4250,11,12,off,30.52,-5,443600 M,M,0,0
KNYG,RWY02,443100,4250,11,12,off,30.52,-3,443100 M,M,0,0
KNYG,RWY02,442600,4250,11,12,off,30.52,-1,442600 M,M,0,0
KNYG,RWY02,442000,4250,11,12,off,30.52,1,442000 M,M,0,0
KNYG,RWY02,441200,4250,11,12,off,30.52,4,441200 M,M,0,0
KNYG,RWY02,440700,4250,11,12,off,30.52,6,440700 M,M,0,0
KNYG,RWY02,440100,4250,11,12,off,30.52,8,440100 M,M,0,0
KNYG,RWY02,439600,4250,11,12,off,30.52,10,439600 M,M,0,0
KNYG,RWY02,439000,4250,11,12,off,30.52,12,439000 M,M,0,0
KNYG,RWY02,438200,4250,11,12,off,30.52,15,438200 M,M,0,0
KNYG,RWY02,437300,4250,11,12,off,30.52,17,437300 M,M,0,0
KNYG,RWY02,436500,4250,11,12,off,30.52,19,436500 M,M,0,0
KNYG,RWY02,435600,4250,11,12,off,30.52,21,435600 M,M,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,23,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,26,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,28,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,30,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,32,NA,NA,0,0
KNYG,RWY02,NA,4250,11,12,off,30.52,35,NA,NA,0,0
KNYG,RWY02,440800,4250,11,23,on,29.61,-18,440800 M2,M2,1,1
KNYG,RWY02,440500,4250,11,23,on,29.61,-17,440500 M2,M2,1,1
KNYG,RWY02,440300,4250,11,23,on,29.61,-16,440300 M2,M2,1,1
KNYG,RWY02,440100,4250,11,23,on,29.61,-15,440100 M2,M2,1,1
KNYG,RWY02,439800,4250,11,23,on,29.61,-14,439800 M2,M2,1,1
KNYG,RWY02,439700,4250,11,23,on,29.61,-13,439700 M2,M2,1,1
KNYG,RWY02,439300,4250,11,23,on,29.61,-11,439300 M2,M2,1,1
KNYG,RWY02,439000,4250,11,23,on,29.61,-10,439000 M2,M2,1,1
KNYG,RWY02,438800,4250,11,23,on,29.61,-9,438800 M2,M2,1,1
KNYG,RWY02,438600,4250,11,23,on,29.61,-8,438600 M2,M2,1,1
KNYG,RWY02,438500,4250,11,23,on,29.61,-7,438500 M2,M2,1,1
KNYG,RWY02,438300,4250,11,23,on,29.61,-6,438300 M2,M2,1,1
KNYG,RWY02,437900,4250,11,23,on,29.61,-4,437900 M2,M2,1,1
KNYG,RWY02,437700,4250,11,23,on,29.61,-3,437700 M2,M2,1,1
KNYG,RWY02,437500,4250,11,23,on,29.61,-2,437500 M2,M2,1,1
KNYG,RWY02,437300,4250,11,23,on,29.61,-1,437300 M2,M2,1,1
KNYG,RWY02,437200,4250,11,23,on,29.61,0,437200 M2,M2,1,1
KNYG,RWY02,437000,4250,11,23,on,29.61,1,437000 M2,M2,1,1
KNYG,RWY02,436600,4250,11,23,on,29.61,3,436600 M,M,0,1
KNYG,RWY02,436400,4250,11,23,on,29.61,4,436400 M,M,0,1
KNYG,RWY02,436200,4250,11,23,on,29.61,5,436200 M,M,0,1
KNYG,RWY02,436000,4250,11,23,on,29.61,6,436000 M,M,0,1
KNYG,RWY02,435800,4250,11,23,on,29.61,7,435800 M,M,0,1
KNYG,RWY02,435600,4250,11,23,on,29.61,8,435600 M,M,0,1
KNYG,RWY02,435100,4250,11,23,on,29.61,10,435100 M,M,0,1
KNYG,RWY02,443400,4250,11,23,on,29.92,-18,443400 M2,M2,1,1
KNYG,RWY02,442300,4250,11,23,on,29.92,-13,442300 M2,M2,1,1
KNYG,RWY02,442100,4250,11,23,on,29.92,-12,442100 M2,M2,1,1
KNYG,RWY02,441900,4250,11,23,on,29.92,-11,441900 M2,M2,1,1
KNYG,RWY02,441700,4250,11,23,on,29.92,-10,441700 M2,M2,1,1
KNYG,RWY02,441500,4250,11,23,on,29.92,-9,441500 M2,M2,1,1
KNYG,RWY02,441200,4250,11,23,on,29.92,-8,441200 M2,M2,1,1
KNYG,RWY02,441000,4250,11,23,on,29.92,-7,441000 M2,M2,1,1
KNYG,RWY02,440900,4250,11,23,on,29.92,-6,440900 M2,M2,1,1
KNYG,RWY02,440700,4250,11,23,on,29.92,-5,440700 M2,M2,1,1
KNYG,RWY02,440500,4250,11,23,on,29.92,-4,440500 M2,M2,1,1
KNYG,RWY02,440300,4250,11,23,on,29.92,-3,440300 M2,M2,1,1
KNYG,RWY02,440100,4250,11,23,on,29.92,-2,440100 M2,M2,1,1
KNYG,RWY02,439800,4250,11,23,on,29.92,-1,439800 M2,M2,1,1
KNYG,RWY02,439700,4250,11,23,on,29.92,0,439700 M2,M2,1,1
KNYG,RWY02,439500,4250,11,23,on,29.92,1,439500 M2,M2,1,1
KNYG,RWY02,439400,4250,11,23,on,29.92,2,439400 M2,M2,1,1
KNYG,RWY02,439200,4250,11,23,on,29.92,3,439200 M2,M2,1,1
KNYG,RWY02,439000,4250,11,23,on,29.92,4,439000 M,M,0,1
KNYG,RWY02,438800,4250,11,23,on,29.92,5,438800 M,M,0,1
KNYG,RWY02,438600,4250,11,23,on,29.92,6,438600 M,M,0,1
KNYG,RWY02,438400,4250,11,23,on,29.92,7,438400 M,M,0,1
KNYG,RWY02,438100,4250,11,23,on,29.92,8,438100 M,M,0,1
KNYG,RWY02,437900,4250,11,23,on,29.92,9,437900 M,M,0,1
KNYG,RWY02,437700,4250,11,23,on,29.92,10,437700 M,M,0,1
KNYG,RWY02,443600,4250,11,23,on,30.22,-18,443600 M2,M2,1,1
KNYG,RWY02,442500,4250,11,23,on,30.22,-13,442500 M2,M2,1,1
KNYG,RWY02,442300,4250,11,23,on,30.22,-12,442300 M2,M2,1,1
KNYG,RWY02,442000,4250,11,23,on,30.22,-11,442000 M2,M2,1,1
KNYG,RWY02,441800,4250,11,23,on,30.22,-10,441800 M2,M2,1,1
KNYG,RWY02,441700,4250,11,23,on,30.22,-9,441700 M2,M2,1,1
KNYG,RWY02,441500,4250,11,23,on,30.22,-8,441500 M2,M2,1,1
KNYG,RWY02,441300,4250,11,23,on,30.22,-7,441300 M2,M2,1,1
KNYG,RWY02,441000,4250,11,23,on,30.22,-6,441000 M2,M2,1,1
KNYG,RWY02,440800,4250,11,23,on,30.22,-5,440800 M2,M2,1,1
KNYG,RWY02,440600,4250,11,23,on,30.22,-4,440600 M2,M2,1,1
KNYG,RWY02,440400,4250,11,23,on,30.22,-3,440400 M2,M2,1,1
KNYG,RWY02,440300,4250,11,23,on,30.22,-2,440300 M2,M2,1,1
KNYG,RWY02,440100,4250,11,23,on,30.22,-1,440100 M2,M2,1,1
KNYG,RWY02,439800,4250,11,23,on,30.22,0,439800 M2,M2,1,1
KNYG,RWY02,439600,4250,11,23,on,30.22,1,439600 M2,M2,1,1
KNYG,RWY02,439500,4250,11,23,on,30.22,2,439500 M2,M2,1,1
KNYG,RWY02,439300,4250,11,23,on,30.22,3,439300 M2,M2,1,1
KNYG,RWY02,439200,4250,11,23,on,30.22,4,439200 M2,M2,1,1
KNYG,RWY02,439000,4250,11,23,on,30.22,5,439000 M2,M2,1,1
KNYG,RWY02,438800,4250,11,23,on,30.22,6,438800 M,M,0,1
KNYG,RWY02,438600,4250,11,23,on,30.22,7,438600 M,M,0,1
KNYG,RWY02,438400,4250,11,23,on,30.22,8,438400 M,M,0,1
KNYG,RWY02,438200,4250,11,23,on,30.22,9,438200 M,M,0,1
KNYG,RWY02,438000,4250,11,23,on,30.22,10,438000 M,M,0,1
KNYG,RWY02,443800,4250,11,23,on,30.52,-18,443800 M2,M2,1,1
KNYG,RWY02,442600,4250,11,23,on,30.52,-13,442600 M2,M2,1,1
KNYG,RWY02,442400,4250,11,23,on,30.52,-12,442400 M2,M2,1,1
KNYG,RWY02,442200,4250,11,23,on,30.52,-11,442200 M2,M2,1,1
KNYG,RWY02,442000,4250,11,23,on,30.52,-10,442000 M2,M2,1,1
KNYG,RWY02,441700,4250,11,23,on,30.52,-9,441700 M2,M2,1,1
KNYG,RWY02,441500,4250,11,23,on,30.52,-8,441500 M2,M2,1,1
KNYG,RWY02,441300,4250,11,23,on,30.52,-7,441300 M2,M2,1,1
KNYG,RWY02,441100,4250,11,23,on,30.52,-6,441100 M2,M2,1,1
KNYG,RWY02,440900,4250,11,23,on,30.52,-5,440900 M2,M2,1,1
KNYG,RWY02,440700,4250,11,23,on,30.52,-4,440700 M2,M2,1,1
KNYG,RWY02,440500,4250,11,23,on,30.52,-3,440500 M2,M2,1,1
KNYG,RWY02,440300,4250,11,23,on,30.52,-2,440300 M2,M2,1,1
KNYG,RWY02,440100,4250,11,23,on,30.52,-1,440100 M2,M2,1,1
KNYG,RWY02,439900,4250,11,23,on,30.52,0,439900 M2,M2,1,1
KNYG,RWY02,439800,4250,11,23,on,30.52,1,439800 M2,M2,1,1
KNYG,RWY02,439500,4250,11,23,on,30.52,2,439500 M2,M2,1,1
KNYG,RWY02,439300,4250,11,23,on,30.52,3,439300 M2,M2,1,1
KNYG,RWY02,439100,4250,11,23,on,30.52,4,439100 M2,M2,1,1
KNYG,RWY02,439000,4250,11,23,on,30.52,5,439000 M2,M2,1,1
KNYG,RWY02,438800,4250,11,23,on,30.52,6,438800 M2,M2,1,1
KNYG,RWY02,438700,4250,11,23,on,30.52,7,438700 M2,M2,1,1
KNYG,RWY02,438500,4250,11,23,on,30.52,8,438500 M2,M2,1,1
KNYG,RWY02,438300,4250,11,23,on,30.52,9,438300 M,M,0,1
KNYG,RWY02,438100,4250,11,23,on,30.52,10,438100 M,M,0,1
KNYG,RWY20,494900,4250,11,23,off,29.92,-18,494900 M,M,0,0
KNYG,RWY20,493300,4250,11,23,off,29.92,-16,493300 M,M,0,0
KNYG,RWY20,491600,4250,11,23,off,29.92,-14,491600 M,M,0,0
KNYG,RWY20,490000,4250,11,23,off,29.92,-12,490000 M,M,0,0
KNYG,RWY20,488300,4250,11,23,off,29.92,-10,488300 M,M,0,0
KNYG,RWY20,486000,4250,11,23,off,29.92,-7,486000 M,M,0,0
KNYG,RWY20,484400,4250,11,23,off,29.92,-5,484400 M,M,0,0
KNYG,RWY20,482800,4250,11,23,off,29.92,-3,482800 M,M,0,0
KNYG,RWY20,481300,4250,11,23,off,29.92,-1,481300 M,M,0,0
KNYG,RWY20,479800,4250,11,23,off,29.92,1,479800 M,M,0,0
KNYG,RWY20,477400,4250,11,23,off,29.92,4,477400 M,M,0,0
KNYG,RWY20,475800,4250,11,23,off,29.92,6,475800 M,M,0,0
KNYG,RWY20,474300,4250,11,23,off,29.92,8,474300 M,M,0,0
KNYG,RWY20,472800,4250,11,23,off,29.92,10,472800 M,M,0,0
KNYG,RWY20,471300,4250,11,23,off,29.92,12,471300 M,M,0,0
KNYG,RWY20,469100,4250,11,23,off,29.92,15,469100 M,M,0,0
KNYG,RWY20,467500,4250,11,23,off,29.92,17,467500 M,M,0,0
KNYG,RWY20,466000,4250,11,23,off,29.92,19,466000 M,M,0,0
KNYG,RWY20,464500,4250,11,23,off,29.92,21,464500 M,M,0,0
KNYG,RWY20,463000,4250,11,23,off,29.92,23,463000 M,M,0,0
KNYG,RWY20,460700,4250,11,23,off,29.92,26,460700 M,M,0,0
KNYG,RWY20,459200,4250,11,23,off,29.92,28,459200 M,M,0,0
KNYG,RWY20,457700,4250,11,23,off,29.92,30,457700 M,M,0,0
KNYG,RWY20,451700,4250,11,23,off,29.92,32,451700 M,M,0,0
KNYG,RWY20,440500,4250,11,23,off,29.92,35,440500 M,M,0,0
KNYG,RWY20,491200,4250,11,23,off,29.61,-18,491200 M,M,0,0
